"","id","start","end","PPTESTCD","PPORRES","exclude"
"493",36,0,8,"tmax",0.2,NA
"494",36,0,8,"tlast",8,NA
"495",36,0,8,"clast.obs",306.899179705154,NA
"496",36,0,8,"lambda.z",0.111068145503328,NA
"497",36,0,8,"r.squared",0.999908047654045,NA
"498",36,0,8,"adj.r.squared",0.999904876883494,NA
"499",36,0,8,"lambda.z.time.first",5,NA
"500",36,0,8,"lambda.z.n.points",31,NA
"501",36,0,8,"clast.pred",306.496343545223,NA
"502",36,0,8,"half.life",6.24073785889559,NA
"503",36,0,8,"span.ratio",0.480712388155157,NA
"504",36,0,8,"aucinf.obs",7334.88481397236,NA
"505",37,0,8,"auclast",4006.98040093344,NA
"506",37,0,8,"cmax",1380.00946910796,NA
"507",37,0,8,"tmax",0.2,NA
"508",37,0,8,"tlast",8,NA
"509",37,0,8,"clast.obs",245.925099630353,NA
"510",37,0,8,"lambda.z",0.129614016962648,NA
"511",37,0,8,"r.squared",0.999903850034533,NA
"512",37,0,8,"adj.r.squared",0.999901179202159,NA
"513",37,0,8,"lambda.z.time.first",4.3,NA
"514",37,0,8,"lambda.z.n.points",38,NA
"515",37,0,8,"clast.pred",245.592276541083,NA
"516",37,0,8,"half.life",5.34777948252074,NA
"517",37,0,8,"span.ratio",0.691875948156329,NA
"518",37,0,8,"aucinf.obs",5904.34540352589,NA
"519",38,0,8,"auclast",5219.13157556764,NA
"520",38,0,8,"cmax",2153.34154734321,NA
"521",38,0,8,"tmax",0.2,NA
"522",38,0,8,"tlast",8,NA
"523",38,0,8,"clast.obs",313.412153612859,NA
"524",38,0,8,"lambda.z",0.0677883629578264,NA
"525",38,0,8,"r.squared",0.999924859950768,NA
"526",38,0,8,"adj.r.squared",0.99991233660923,NA
"527",38,0,8,"lambda.z.time.first",7.3,NA
"528",38,0,8,"lambda.z.n.points",8,NA
"529",38,0,8,"clast.pred",313.350206197553,NA
"530",38,0,8,"half.life",10.2251647674569,NA
"531",38,0,8,"span.ratio",0.0684585545484661,NA
"532",38,0,8,"aucinf.obs",9842.52326018236,NA
"533",39,0,8,"auclast",5086.78749758923,NA
"534",39,0,8,"cmax",1935.37935237148,NA
"535",39,0,8,"tmax",0.2,NA
"536",39,0,8,"tlast",8,NA
"537",39,0,8,"clast.obs",313.815432612431,NA
"538",39,0,8,"lambda.z",0.0688880542435436,NA
"539",39,0,8,"r.squared",0.999920528045785,NA
"540",39,0,8,"adj.r.squared",0.99991169782865,NA
"541",39,0,8,"lambda.z.time.first",7,NA
